2367
144410	144517	2	8	19
144410	144517	2	8	20
144410	144517	2	8	21
144410	144517	2	8	22
144410	144517	2	8	23
144410	144517	2	8	24
149947	150067	2	8	19
149947	150067	2	8	20
149947	150067	2	8	22
149947	150067	2	8	23
149947	150067	2	8	24
149947	150337	2	8	21
150180	150344	2	8	20
150205	150316	2	8	24
150295	150367	2	8	22
150307	150322	2	8	19
150353	150377	2	8	23
152849	152912	1	9	25
152849	152912	1	9	26
152849	152912	1	9	27
152849	152912	1	9	28
152849	152912	1	9	29
153811	153856	1	9	25
153811	153856	1	9	26
153811	153856	1	9	27
153811	153856	1	9	29
153811	153860	1	9	28
154213	154338	1	9	25
154213	154338	1	9	26
154213	154338	1	9	29
154213	155589	1	9	27
154213	155589	1	9	28
154420	154549	1	9	25
155296	155589	1	9	26
155296	155589	1	9	29
155450	155589	1	9	25
156897	156996	1	9	30
156908	157402	1	9	31
156908	157402	1	9	32
157316	157402	1	9	30
157504	157792	1	9	25
157504	157792	1	9	26
157504	157792	1	9	27
157504	157792	1	9	28
157504	157792	1	9	29
157504	157792	1	9	30
157504	157792	1	9	31
157504	157792	1	9	32
157848	157957	1	9	25
157848	157957	1	9	26
157848	157957	1	9	27
157848	157957	1	9	28
157848	157957	1	9	29
157848	157957	1	9	30
157848	157957	1	9	31
157848	157957	1	9	32
158016	158377	1	9	25
158016	158377	1	9	26
158016	158377	1	9	27
158016	158377	1	9	28
158016	158377	1	9	29
158016	158377	1	9	30
158016	158377	1	9	31
158016	158377	1	9	32
158432	158935	1	9	25
158432	158935	1	9	26
158432	158935	1	9	27
158432	158935	1	9	28
158432	158935	1	9	29
158432	158935	1	9	30
158432	158935	1	9	31
158432	158935	1	9	32
158999	159199	1	9	25
158999	159199	1	9	26
158999	159199	1	9	27
158999	159199	1	9	28
158999	159199	1	9	29
158999	159199	1	9	30
158999	159199	1	9	31
158999	159199	1	9	32
160447	160708	1	9	25
160447	160708	1	9	29
160447	160708	1	9	32
160447	160715	1	9	27
160895	162752	1	9	26
160895	162752	1	9	28
160895	162752	1	9	30
160895	162752	1	9	31
162825	163753	1	9	26
162825	163753	1	9	28
162825	163753	1	9	30
162825	163753	1	9	31
171392	171461	1	10	33
172367	172755	1	10	33
172820	173003	1	10	33
173064	173546	1	10	33
173609	174174	1	10	33
175334	175590	2	11	34
175652	175772	2	11	34
176390	176677	2	11	34
179843	180337	2	12	35
180392	180900	2	12	35
181474	185020	2	12	35
185087	185281	2	12	35
185340	185744	2	12	35
186558	186675	2	12	35
187785	194361	2	12	35
194736	194789	2	12	35
195410	195593	2	12	35
196518	196604	2	12	35
198057	198617	2	13	36
199403	199505	2	13	36
199562	199659	2	13	36
199717	199836	2	13	36
199889	199979	2	13	36
204841	205239	2	14	37
204841	205239	2	14	38
204841	205239	2	14	39
204841	205239	2	14	40
204841	205239	2	14	41
204841	205239	2	14	42
204841	205239	2	14	43
205295	205420	2	14	37
205295	205420	2	14	38
205295	205420	2	14	39
205295	205420	2	14	40
205295	205420	2	14	41
205295	205420	2	14	42
205295	205420	2	14	43
206452	206541	2	14	37
206452	206541	2	14	38
206452	206541	2	14	39
206452	206541	2	14	40
206452	206541	2	14	41
206452	206541	2	14	42
206452	206541	2	14	43
206603	207465	2	14	37
206603	207465	2	14	38
206603	207465	2	14	39
206603	207465	2	14	40
206603	207465	2	14	41
206603	207465	2	14	42
206603	207465	2	14	43
208622	208794	2	14	37
208622	208794	2	14	38
208622	208794	2	14	39
208622	208794	2	14	40
208622	208794	2	14	41
208622	208794	2	14	42
208622	208794	2	14	43
208855	208994	2	14	37
208855	208994	2	14	38
208855	208994	2	14	39
208855	208994	2	14	40
208855	208994	2	14	41
208855	208994	2	14	42
208855	208994	2	14	43
209050	209148	2	14	37
209050	209148	2	14	38
209050	209148	2	14	39
209050	209148	2	14	40
209050	209148	2	14	41
209050	209148	2	14	42
209050	209148	2	14	43
209203	209367	2	14	37
209203	209873	2	14	38
209203	209873	2	14	39
209203	209873	2	14	40
209203	209873	2	14	41
209203	209873	2	14	42
209203	209873	2	14	43
210623	210686	2	14	39
210623	210686	2	14	40
210623	210686	2	14	41
211934	212011	2	14	40
213966	214114	2	14	38
213969	214078	2	14	37
213969	214090	2	14	39
213991	214094	2	14	42
214170	214414	2	14	41
214298	214429	2	14	40
214298	214447	2	14	43
218503	222008	2	15	44
222066	222283	2	15	44
224605	225199	2	15	44
225265	225417	2	15	44
226366	226551	2	15	44
230881	230987	1	16	45
230920	231111	1	16	46
230967	231111	1	16	47
231063	231111	1	16	45
231183	231300	1	16	47
231183	231305	1	16	45
231183	231305	1	16	46
232215	232419	1	16	45
232215	232419	1	16	46
232264	232419	1	16	47
232479	232607	1	16	45
232479	232607	1	16	46
232479	232607	1	16	47
233253	233354	1	16	45
233253	233354	1	16	46
233253	233354	1	16	47
233416	233793	1	16	45
233416	233793	1	16	46
233416	233793	1	16	47
235634	235892	2	17	48
235955	236185	2	17	48
238031	238119	2	17	48
238873	239005	2	17	48
239071	239515	2	17	48
240516	240653	2	17	48
240769	241062	2	17	48
243166	243223	2	17	48
243279	243361	2	17	48
243416	243637	2	17	48
244182	244511	2	17	48
244570	245064	2	17	48
246387	246579	2	17	48
248549	248865	1	18	49
249530	250196	1	18	49
250536	251053	1	18	49
251355	251520	1	19	50
252053	252225	1	19	51
252053	252225	1	19	52
252055	252252	1	19	53
252055	252252	1	19	54
252055	252252	1	19	55
252541	252602	1	19	56
252560	252602	1	19	50
252560	252602	1	19	51
252560	252602	1	19	52
252560	252602	1	19	53
252560	252602	1	19	54
252560	252602	1	19	55
252904	253473	1	19	50
252904	253473	1	19	52
252904	253473	1	19	54
252904	253473	1	19	56
254890	254970	1	19	50
254890	254970	1	19	51
254890	254970	1	19	52
254890	254970	1	19	53
254890	254970	1	19	54
254890	254970	1	19	55
254890	254970	1	19	56
255489	255569	1	19	50
257020	257100	1	19	50
257020	257100	1	19	51
257020	257100	1	19	52
257020	257100	1	19	53
257020	257100	1	19	54
257020	257100	1	19	55
257020	257100	1	19	56
257894	258184	1	19	50
257894	258184	1	19	51
257894	258184	1	19	52
257894	258184	1	19	53
257894	258184	1	19	54
257894	258184	1	19	55
257894	258184	1	19	56
260939	261023	1	19	50
260939	261023	1	19	51
260939	261023	1	19	52
260939	261023	1	19	53
260939	261023	1	19	54
260939	261023	1	19	55
260939	261023	1	19	56
261270	261458	1	19	51
261270	261458	1	19	52
261270	261458	1	19	54
261270	261458	1	19	55
261270	261458	1	19	56
261270	261943	1	19	53
263086	263304	1	19	51
263086	263304	1	19	52
263086	263304	1	19	54
263086	263304	1	19	56
263795	264210	1	19	51
263795	264210	1	19	52
263795	264210	1	19	54
263795	264210	1	19	56
263891	264210	1	19	50
263891	264210	1	19	55
264259	264373	1	19	50
264259	264373	1	19	51
264259	264373	1	19	52
264259	264373	1	19	54
264259	264373	1	19	55
264259	264373	1	19	56
265805	266499	1	19	50
265805	266528	1	19	51
265805	266528	1	19	52
265805	266528	1	19	54
265805	266528	1	19	55
265805	266528	1	19	56
270224	270360	2	20	57
270224	270360	2	20	58
270415	270602	2	20	57
270415	270602	2	20	58
270655	270761	2	20	59
270659	270761	2	20	57
270659	270761	2	20	58
270815	270868	2	20	59
271940	272150	2	20	57
271940	272150	2	20	58
271940	272150	2	20	59
272680	272795	2	20	57
272680	272795	2	20	58
272680	272795	2	20	59
273288	273336	2	20	58
273449	273753	2	20	57
273449	273753	2	20	58
276142	278029	1	21	60
276142	278029	1	21	61
278937	279091	1	21	60
278937	279091	1	21	61
279153	279297	1	21	60
279153	279297	1	21	61
279903	279995	1	21	60
279903	279995	1	21	61
280064	280204	2	20	59
280072	280229	1	21	60
280072	280229	1	21	61
281855	282136	1	21	60
281855	282136	1	21	61
282199	282349	1	21	60
282199	282349	1	21	61
282402	282687	1	21	61
282402	283144	1	21	60
283008	283292	1	21	61
288939	291124	2	22	62
291185	291380	2	22	62
291694	292472	2	22	62
292540	292797	2	22	62
292851	293033	2	22	62
293740	294337	2	22	62
294386	294541	2	22	62
296205	296344	2	22	62
296916	296992	2	22	62
299302	300864	2	23	63
299302	300864	2	23	64
299302	300864	2	23	65
299302	300864	2	23	66
299302	300864	2	23	67
299302	300864	2	23	68
300950	301056	2	23	63
300950	301056	2	23	64
300950	301162	2	23	65
300950	301162	2	23	66
300950	301162	2	23	67
300950	301162	2	23	68
301122	301162	2	23	63
301122	301162	2	23	64
302349	302517	2	23	63
302349	302517	2	23	64
302349	302517	2	23	65
302349	302517	2	23	66
302349	302517	2	23	67
302349	302517	2	23	68
302573	302653	2	23	63
302573	302653	2	23	64
302573	302653	2	23	65
302573	302653	2	23	66
302573	302653	2	23	67
302573	302653	2	23	68
303061	303363	2	23	63
303061	303363	2	23	64
303061	303363	2	23	65
303061	303363	2	23	66
303061	303363	2	23	67
303061	303363	2	23	68
322867	322948	2	23	63
322867	322948	2	23	64
322867	322948	2	23	65
322867	322948	2	23	66
322867	322948	2	23	67
322867	322948	2	23	68
323011	323151	2	23	63
323011	323151	2	23	64
323011	323151	2	23	65
323011	323151	2	23	66
323011	323151	2	23	67
323011	323151	2	23	68
325641	325803	2	23	63
325641	325803	2	23	64
325641	325803	2	23	65
325641	325803	2	23	66
325641	325803	2	23	67
325986	326421	2	23	68
326306	326439	2	23	65
326321	326439	2	23	66
326685	326786	2	23	64
327065	327106	2	23	63
327065	327106	2	23	67
328722	328914	1	24	69
328732	328914	1	24	70
329038	329704	1	24	69
329056	329704	1	24	70
330164	330258	1	24	69
330164	330258	1	24	70
330319	330642	1	24	69
330319	330642	1	24	70
330704	330929	1	24	70
330704	330933	1	24	69
331557	333923	2	25	71
331557	333923	2	25	72
331557	333923	2	25	73
333982	334267	2	25	71
333982	334267	2	25	72
333982	334267	2	25	73
334324	334527	2	25	72
334373	334500	2	25	73
334373	334533	2	25	71
335571	335804	1	26	74
337018	337134	1	26	74
340074	342012	1	26	74
349441	350053	2	27	75
349441	350053	2	27	76
349441	350053	2	27	77
349441	350053	2	27	78
350896	350964	2	27	75
350896	350964	2	27	77
350896	350964	2	27	78
351446	352627	2	27	79
352023	352627	2	27	75
355295	355698	2	27	80
363547	363685	2	27	75
363547	363685	2	27	76
363547	363685	2	27	77
363547	363685	2	27	78
363547	363685	2	27	79
363547	363685	2	27	80
369620	369771	2	27	75
369620	369771	2	27	76
369620	369771	2	27	77
369620	369771	2	27	78
369620	369771	2	27	79
369620	369771	2	27	80
369838	370049	2	27	75
369838	370049	2	27	76
369838	370049	2	27	77
369838	370049	2	27	78
369838	370049	2	27	79
369838	370049	2	27	80
370106	370304	2	27	75
370106	370304	2	27	76
370106	370304	2	27	77
370106	370304	2	27	78
370106	370304	2	27	79
370106	370304	2	27	80
370355	370668	2	27	75
370355	370668	2	27	76
370355	370668	2	27	77
370355	370668	2	27	78
370355	370668	2	27	79
370355	370668	2	27	80
371228	371315	2	27	75
371228	371315	2	27	76
371228	371315	2	27	77
371228	371315	2	27	78
371228	371315	2	27	79
371228	371315	2	27	80
371390	371834	2	27	75
371390	371834	2	27	76
371390	371834	2	27	77
371390	371834	2	27	78
371390	371834	2	27	79
371390	371834	2	27	80
372211	372452	2	27	75
372211	372452	2	27	76
372211	372452	2	27	77
372211	372452	2	27	78
372211	372452	2	27	79
372211	372452	2	27	80
372509	372751	2	27	75
372509	372751	2	27	76
372509	372751	2	27	77
372509	372751	2	27	78
372509	372751	2	27	79
372509	372751	2	27	80
372806	373215	2	27	75
372806	373215	2	27	76
372806	373215	2	27	77
372806	373215	2	27	78
372806	373215	2	27	79
372806	373215	2	27	80
374568	374603	2	27	75
374568	374603	2	27	76
374568	374603	2	27	77
374568	374603	2	27	78
374568	374603	2	27	79
374568	374603	2	27	80
374976	375186	2	27	75
374976	375186	2	27	76
374976	375186	2	27	77
374976	375186	2	27	78
374976	375186	2	27	79
374976	375186	2	27	80
375305	375591	2	27	75
375305	375591	2	27	76
375305	375591	2	27	77
375305	375591	2	27	78
375305	375591	2	27	79
375305	375591	2	27	80
375656	375850	2	27	75
375656	375850	2	27	76
375656	375850	2	27	77
375656	375850	2	27	78
375656	375850	2	27	79
375656	375850	2	27	80
375935	376106	2	27	75
375935	376106	2	27	76
375935	376106	2	27	77
375935	376106	2	27	78
375935	376106	2	27	79
375935	376106	2	27	80
379175	379281	2	27	75
379175	379281	2	27	76
379175	379281	2	27	77
379175	379281	2	27	79
379175	379281	2	27	80
379257	379297	2	27	78
380577	380600	1	28	81
380587	380605	1	28	82
380602	380644	1	28	83
380602	380909	1	28	84
381212	381631	1	28	81
381212	381631	1	28	82
381212	381631	1	28	83
381212	381631	1	28	84
382929	383238	1	28	81
382929	383238	1	28	82
382929	383238	1	28	83
382929	383238	1	28	84
383296	383507	1	28	81
383296	383507	1	28	82
383296	383507	1	28	83
383296	383507	1	28	84
383571	383759	1	28	81
383571	383759	1	28	82
383571	383759	1	28	83
383571	383759	1	28	84
384119	384264	1	28	81
384119	384264	1	28	82
384119	384264	1	28	83
384119	384264	1	28	84
384493	385566	1	28	81
384493	385566	1	28	82
384493	385566	1	28	83
384493	385566	1	28	84
386299	387387	1	28	81
386299	387387	1	28	82
386299	387387	1	28	83
386299	387387	1	28	84
390132	390369	1	28	81
390132	390369	1	28	82
390132	390369	1	28	83
390132	390369	1	28	84
390435	390589	1	28	81
390435	390589	1	28	82
390435	390589	1	28	83
390435	390589	1	28	84
391716	391982	1	28	81
391716	391982	1	28	82
391716	391982	1	28	83
391716	391982	1	28	84
392438	392801	1	28	81
392438	392801	1	28	82
392438	392801	1	28	83
392438	392801	1	28	84
392875	395609	1	28	81
392875	395609	1	28	82
392875	395609	1	28	83
392875	395609	1	28	84
396259	397256	2	29	85
396259	397256	2	29	86
397719	398294	2	29	85
397719	398294	2	29	86
398383	398450	2	29	85
398383	398450	2	29	86
398510	398827	2	29	85
398510	398827	2	29	86
399021	399156	2	29	86
399021	399186	2	29	85
399341	399525	2	29	85
399341	399525	2	29	86
402748	403033	2	29	85
402748	403033	2	29	86
407532	407609	2	29	85
407532	407609	2	29	86
411050	412169	2	29	85
411050	412169	2	29	86
413888	414015	2	29	85
413888	414015	2	29	86
457576	459543	2	30	87
459600	459790	2	30	87
460073	462076	2	30	87
462805	463014	2	30	87
463489	463779	2	30	87
463838	464532	2	30	87
466119	466273	1	31	88
466145	466590	1	31	89
466206	467660	1	31	90
466748	466796	1	31	91
466793	466856	1	31	92
466793	467271	1	31	93
466951	467111	1	31	94
467256	467376	1	31	92
467256	467376	1	31	94
467301	467376	1	31	91
467446	467660	1	31	91
467446	467660	1	31	92
467446	467660	1	31	93
467446	467660	1	31	94
467726	467860	1	31	88
467726	467860	1	31	89
467726	467860	1	31	90
467726	467860	1	31	91
467726	467860	1	31	92
467726	467860	1	31	93
467726	467860	1	31	94
470549	470593	1	31	89
470549	470593	1	31	90
470549	470593	1	31	91
470549	470593	1	31	92
470549	470593	1	31	93
470549	470593	1	31	94
470867	470941	1	31	88
470867	470941	1	31	89
470867	470941	1	31	90
470867	470941	1	31	91
470867	470941	1	31	92
470867	470941	1	31	93
470867	470941	1	31	94
470996	471134	1	31	88
470996	471134	1	31	89
470996	471134	1	31	90
470996	471134	1	31	91
470996	471134	1	31	92
470996	471134	1	31	93
470996	471134	1	31	94
471815	472079	1	31	88
471815	472079	1	31	89
471815	472079	1	31	90
471815	472079	1	31	91
471815	472079	1	31	92
471815	472079	1	31	93
471815	472079	1	31	94
473243	473369	1	31	88
473243	473369	1	31	89
473243	473369	1	31	90
473243	473369	1	31	91
473243	473369	1	31	92
473243	473369	1	31	93
473243	473369	1	31	94
473428	473515	1	31	88
473428	473515	1	31	89
473428	473515	1	31	90
473428	473515	1	31	91
473428	473515	1	31	92
473428	473515	1	31	93
473428	473515	1	31	94
473597	474565	1	31	88
473597	474565	1	31	89
473597	474565	1	31	90
473597	474565	1	31	91
473597	474565	1	31	92
473597	474565	1	31	93
473597	474565	1	31	94
480507	480766	2	32	95
480828	481281	2	32	95
481339	481672	2	32	95
482130	482953	2	32	95
483013	483126	2	32	95
483680	485365	2	32	95
485422	485940	2	32	95
487126	487449	2	32	95
488141	488318	1	33	96
488376	489323	1	33	96
491911	493145	2	34	97
491911	493145	2	34	98
493203	493302	2	34	97
493203	493302	2	34	98
493520	494344	2	34	99
493772	494344	2	34	97
493772	494344	2	34	98
495078	495393	2	34	98
495078	495393	2	34	99
495078	495729	2	34	97
495585	495729	2	34	98
495585	495729	2	34	99
497588	497727	2	34	97
497588	497727	2	34	98
497588	497727	2	34	99
497917	498708	2	34	97
497917	498708	2	34	98
497917	498708	2	34	99
499163	499363	2	34	97
499163	499363	2	34	98
499163	499363	2	34	99
499425	499493	2	34	97
499425	499493	2	34	98
499425	499493	2	34	99
500660	500863	2	34	97
500660	500863	2	34	98
500660	500863	2	34	99
500927	501316	2	34	97
500927	501316	2	34	98
500927	501316	2	34	99
501401	501766	2	34	97
501401	501766	2	34	98
501401	501766	2	34	99
501834	502329	2	34	97
501834	502329	2	34	98
501834	502329	2	34	99
502436	502561	2	34	98
502436	502561	2	34	99
504126	504405	2	34	97
524476	524763	1	35	100
536207	536256	1	35	100
542098	543729	1	35	100
544956	545137	1	35	100
545529	547145	1	35	100
550318	551718	1	35	100
551781	552004	1	35	100
552061	552408	1	35	100
553408	553551	1	35	100
553608	556505	1	35	100
557800	558385	1	35	100
559163	559229	1	35	100
559284	560417	1	35	100
565888	568768	2	36	101
569884	570246	2	36	101
570339	570498	2	36	101
571379	572005	2	36	101
572616	574366	2	36	101
578068	578439	2	36	101
578607	578793	1	37	102
578607	578793	1	37	103
578782	578925	1	37	104
578848	578925	1	37	105
580720	580925	1	37	103
580720	580925	1	37	105
580723	580925	1	37	102
580723	580925	1	37	104
580974	581036	1	37	102
580974	581036	1	37	103
580974	581036	1	37	104
580997	581036	1	37	105
581096	581208	1	37	102
581096	581208	1	37	103
581096	581208	1	37	104
581096	581208	1	37	105
581343	581445	1	37	102
581343	581445	1	37	103
581343	581445	1	37	104
581343	581445	1	37	105
584986	585104	1	37	102
584986	585104	1	37	103
584986	585104	1	37	104
584986	585104	1	37	105
585166	585287	1	37	102
585166	585287	1	37	103
585166	585287	1	37	104
585166	585287	1	37	105
586032	586140	1	37	103
586032	586140	1	37	105
586035	586140	1	37	102
586035	586140	1	37	104
586226	586561	1	37	102
586226	586561	1	37	103
586226	586561	1	37	104
586226	586561	1	37	105
588913	589681	2	38	106
589739	589926	2	38	106
590600	590801	2	38	106
590859	590968	2	38	106
591034	591158	2	38	106
591229	591419	2	38	106
592382	592408	1	39	107
592382	592467	1	39	108
592382	592488	1	39	109
592382	592591	1	39	110
594238	595053	1	39	107
594238	595053	1	39	108
594238	595053	1	39	109
594238	595053	1	39	110
595960	596270	1	39	107
595960	596270	1	39	108
595960	596270	1	39	109
595960	596270	1	39	110
596327	596950	1	39	107
596327	596950	1	39	108
596327	596950	1	39	109
596327	596950	1	39	110
597604	598158	1	39	107
597604	598158	1	39	108
597604	598158	1	39	109
597604	598158	1	39	110
603736	603877	1	40	111
603770	603850	1	40	112
604414	604488	1	40	111
604414	604488	1	40	112
604561	604643	1	40	111
604561	604643	1	40	112
605387	605556	1	40	111
605387	605556	1	40	112
605615	605799	1	40	111
605615	605799	1	40	112
605923	606397	1	40	111
605923	606397	1	40	112
606465	606563	1	40	111
606465	606563	1	40	112
607527	607718	1	40	111
607527	607718	1	40	112
608468	608667	1	40	111
608468	608667	1	40	112
609197	609975	1	40	111
609197	609975	1	40	112
619179	622154	2	41	113
622382	622560	2	41	113
623937	624877	2	41	113
625628	628118	2	41	113
631311	631521	1	42	114
631311	631521	1	42	115
631311	631521	1	42	116
631311	631521	1	42	117
631311	631521	1	42	118
631311	631521	1	42	119
631910	632063	1	42	115
631910	632063	1	42	119
631910	632280	1	42	114
631910	632280	1	42	116
631910	632280	1	42	117
631910	632280	1	42	118
632138	632280	1	42	115
632138	632280	1	42	119
632352	632431	1	42	114
632352	632431	1	42	115
632352	632431	1	42	116
632352	632431	1	42	117
632352	632431	1	42	118
632352	632431	1	42	119
634240	634420	1	42	114
634240	634420	1	42	115
634240	634420	1	42	116
634240	634420	1	42	117
634240	634420	1	42	118
634240	634420	1	42	119
634562	635047	1	42	114
634562	635047	1	42	115
634562	635047	1	42	116
634562	635047	1	42	117
634562	635047	1	42	118
634562	635047	1	42	119
635661	636548	1	42	114
635661	636548	1	42	115
635661	636548	1	42	116
635661	636548	1	42	117
635661	636548	1	42	118
635661	636548	1	42	119
636630	636806	1	42	114
636630	636806	1	42	115
636630	636806	1	42	116
636630	636806	1	42	117
636630	636806	1	42	118
636630	636806	1	42	119
637929	637976	1	42	114
637929	637976	1	42	115
637929	637976	1	42	118
638973	639101	1	42	114
638973	639101	1	42	115
638973	639101	1	42	116
638973	639101	1	42	117
638973	639101	1	42	118
638973	639101	1	42	119
639161	639256	1	42	114
639161	639256	1	42	115
639161	639256	1	42	116
639161	639256	1	42	117
639161	639256	1	42	118
639161	639256	1	42	119
639318	639688	1	42	114
639318	639688	1	42	115
639318	639688	1	42	116
639318	639688	1	42	117
639318	639688	1	42	118
639318	639688	1	42	119
640262	640408	1	42	114
640262	640408	1	42	115
640262	640408	1	42	116
640262	640408	1	42	117
640262	640408	1	42	118
640262	640408	1	42	119
640473	640732	1	42	115
640473	640802	1	42	116
640473	640802	1	42	117
640473	640802	1	42	118
640473	640802	1	42	119
640473	640976	1	42	114
640879	641325	1	42	115
640879	641359	1	42	116
640879	641551	1	42	117
640879	641551	1	42	118
640879	641551	1	42	119
643841	645288	2	43	120
643841	645288	2	43	121
643841	645288	2	43	122
645397	645561	2	43	120
645397	645566	2	43	121
645397	646655	2	43	122
645616	646655	2	43	121
646134	646474	2	43	120
650318	650604	1	44	123
650318	650604	1	44	124
652252	652519	1	44	123
652252	652519	1	44	124
652653	652754	1	44	123
652653	652754	1	44	124
652833	653013	1	44	123
652833	653013	1	44	124
653073	653340	1	44	123
653073	653340	1	44	124
653954	654057	1	44	123
653954	654057	1	44	124
654116	654485	1	44	123
654116	654485	1	44	124
654546	654749	1	44	124
654586	654749	1	44	123
654802	654969	1	44	123
654802	654969	1	44	124
655035	655977	1	44	123
655035	655977	1	44	124
656750	657092	2	45	125
656750	657243	2	45	126
656750	657243	2	45	127
657177	657243	2	45	125
659640	659828	2	45	125
659640	659828	2	45	126
659640	659828	2	45	127
659958	660159	2	45	125
659958	660159	2	45	126
659958	660673	2	45	127
660218	660673	2	45	125
660218	660673	2	45	126
660732	660836	2	45	125
660732	660836	2	45	126
660732	660836	2	45	127
660898	661101	2	45	125
660898	661101	2	45	126
660898	661101	2	45	127
661158	661361	2	45	125
661158	661361	2	45	126
661158	661361	2	45	127
662901	663053	2	45	125
662901	663053	2	45	126
662901	663053	2	45	127
